File Name,Area,Perimeter,Hu Moment 1,Hu Moment 2,Hu Moment 3,Hu Moment 4,Hu Moment 5,Hu Moment 6,Hu Moment 7,Label
0589.jpg,31827.0,749.82337474823,0.18724329336865705,0.00668314165556001,0.00035466694406861507,4.544096543006794e-06,1.0775195299881172e-10,2.3676286852022327e-07,-1.4720050091939832e-10,35
0379.jpg,34395.5,785.0365777015686,0.1794075153648311,0.003968265033370194,0.0002870022944352758,5.913956506381647e-06,2.4195510132549794e-10,3.722425980201947e-07,-2.8657685917361894e-11,41
0020.jpg,30977.5,779.6984843015671,0.19518262247773438,0.007758928660518272,0.00024125596279755206,1.9799420622634153e-05,2.26269031567402e-10,-1.3363653378452342e-06,1.3495781895642049e-09,29
0779.jpg,31768.5,752.7523070573807,0.18227616451606982,0.004903604513897996,0.0002913161849197792,2.631814763713634e-06,5.8411047625686e-11,1.6495533145267296e-07,4.3572816048629355e-11,52
0221.jpg,33715.0,781.4558436870575,0.18008919690539746,0.0041163377497839574,0.0003386481063106055,9.639333458391925e-06,5.506338165059082e-10,6.127678821676965e-07,1.0698135927952448e-11,55
0451.jpg,36725.0,781.4558436870575,0.175724701764525,0.0031026267326476897,4.1313796512823844e-07,1.1143157795458939e-08,-7.10294924760897e-16,-5.947843875594334e-10,-2.590706752185823e-16,12
0581.jpg,31217.5,755.923879981041,0.1756663825377037,0.0026604107693482515,5.8010041233418625e-05,4.170258365154075e-06,-2.2635566231278693e-11,-2.8121709789790942e-08,-6.078503527628534e-11,48
0453.jpg,37126.5,778.6690467596054,0.1735655850486277,0.0025496631786920874,1.1464004511185647e-06,4.604560594492348e-09,-1.3176741921833655e-16,2.0329821092180265e-10,-3.0749894491667416e-16,47
0555.jpg,32314.5,769.4385987520218,0.17405584537589777,0.002009437032971836,0.00010882430487991056,9.061024575109314e-06,-1.0495102680614715e-10,-1.4998706856341967e-07,2.644672372265389e-10,19
0152.jpg,31768.5,752.7523070573807,0.18227616451606982,0.004903604513897996,0.0002913161849197792,2.631814763713634e-06,5.8411047625686e-11,1.6495533145267296e-07,4.3572816048629355e-11,52
1164.jpg,33886.0,740.7939375638962,0.171382829499581,0.002069197550261506,6.254633047967483e-05,2.6013134680720625e-07,8.789574443798141e-13,1.2164943793979497e-09,5.730750493364042e-13,67
0709.jpg,36392.5,776.1837655305862,0.17219057169716007,0.0018555892665471343,2.5433367972887853e-05,9.302726370747863e-07,-4.4711175843631876e-12,-3.799569754438993e-08,6.961409621919763e-13,93
0747.jpg,30977.5,779.6984843015671,0.19518262247773438,0.007758928660518272,0.00024125596279755206,1.9799420622634153e-05,2.26269031567402e-10,-1.3363653378452342e-06,1.3495781895642049e-09,29
0012.jpg,33886.0,740.7939375638962,0.171382829499581,0.002069197550261506,6.254633047967483e-05,2.6013134680720625e-07,8.789574443798141e-13,1.2164943793979497e-09,5.730750493364042e-13,67
0028.jpg,33508.0,755.8233743906021,0.17238358748352267,0.0019530801805573911,9.126675677937374e-05,2.852233402714134e-06,-3.3307625794404406e-11,-6.732829820106784e-08,-3.1754030893702717e-11,74
0566.jpg,36947.0,765.0538221597672,0.17334143491914264,0.0024791318033554528,5.0429807959852306e-08,3.562302114425148e-10,7.024683247461419e-19,1.1262685851007347e-11,-1.3365059005012692e-18,63
1120.jpg,33399.0,749.82337474823,0.17811962781828908,0.003973594053666429,0.00037347213168921706,5.713491889615485e-06,1.1223321557729461e-10,2.786467902237882e-07,2.388732497393943e-10,8
0199.jpg,30977.5,779.6984843015671,0.19518262247773438,0.007758928660518272,0.00024125596279755206,1.9799420622634153e-05,2.26269031567402e-10,-1.3363653378452342e-06,1.3495781895642049e-09,29
0919.jpg,32080.0,767.6812393665314,0.17503975329810528,0.00255714888076205,0.00020918951194084514,1.2714167884975808e-06,-9.15870747048913e-12,-6.292871922101522e-08,1.860252667652835e-11,24
0950.jpg,31875.0,703.6467492580414,0.16822875105408486,0.002036802419347164,6.198235041614413e-05,2.3220856154922466e-06,-1.4274086389389722e-11,-1.8028239932439916e-08,-2.3923288399107002e-11,10
0454.jpg,37179.0,782.6274166107178,0.17302568043393673,0.00216273177298693,6.327675930889285e-06,2.2751069842820707e-07,-2.5479615154437264e-13,-1.0536212178672479e-08,-9.795381367169342e-14,0
1119.jpg,35278.5,789.2132030725479,0.17407707829955074,0.0019428269298352781,0.0001658684771155869,6.8577221151837836e-06,1.4305139459863152e-10,1.5192174146958285e-07,-1.8174186485834733e-10,37
0978.jpg,32578.0,752.9949476718903,0.17320651144618626,0.0021837905538383273,6.516488259390325e-05,1.3622867739384888e-06,-5.222545656921222e-12,-2.283480239332832e-08,1.1724874003116154e-11,26
0690.jpg,33715.0,781.4558436870575,0.18008919690539746,0.0041163377497839574,0.0003386481063106055,9.639333458391925e-06,5.506338165059082e-10,6.127678821676965e-07,1.0698135927952448e-11,55
0111.jpg,32664.5,770.3259015083313,0.17899478623899523,0.002952620447765802,0.0002510219648396154,2.034259139007673e-05,1.1463049916164873e-09,4.693072974850263e-07,-8.939440501302967e-10,70
1069.jpg,33507.0,784.6274166107178,0.18279085562257655,0.0044607898148847575,0.0004296820042714219,1.1489092009534182e-05,7.163733314123393e-10,6.79751499894132e-07,3.7208074031981027e-10,38
0002.jpg,32721.5,752.5512965917587,0.17081426798612603,0.0014056923770224467,9.482945480231026e-05,1.4503784696306457e-06,-1.69951097472373e-11,-5.4353452786530815e-08,-7.015176598554043e-13,18
0516.jpg,33715.0,781.4558436870575,0.18008919690539746,0.0041163377497839574,0.0003386481063106055,9.639333458391925e-06,5.506338165059082e-10,6.127678821676965e-07,1.0698135927952448e-11,55
0806.jpg,34573.0,760.710676908493,0.1774658156383464,0.0038893966836324205,0.00011494570923960401,2.1084519363421606e-06,1.7523564324115256e-11,9.920181278436136e-08,2.7755032593013553e-11,28
0879.jpg,36384.0,775.5979790687561,0.17312718676092395,0.0023377453800846803,1.2065559602844858e-05,7.102554726639204e-08,-8.673124762374094e-16,-3.1673779090619026e-09,-6.57442582615228e-14,6
0034.jpg,34997.5,767.9827550649643,0.1721299117426805,0.0026483242453666975,2.4000866961054854e-05,1.674492898850162e-07,-3.3539497312146545e-13,-7.251827478916855e-09,-1.4071302815509374e-14,14
