c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100
25-11-2018,2,180.3561477,168.7267385,0.419919888,0.951869821,2.195720228,20.51949564,7.1369149,0.620230533,57.37604661,11.868412,35.0650126,0,1.462542513,20.69609802,33.70700692,36.52035677,13.8120819,8.022590074,9.904836781,4.961956026,44.52064355,0.419919888,0.951869821,491.2108373,104.5487081,46.05186588,287.2006897,14.62937074,80.66440319,50.15986712,-68.58438039,0.1922592,1.404134322,0.052827982,0.387994389,32.12480576,0.40237615,89.15397709,2.342976086,4.160466535,3.988845927,10.1319886,7.363843818,0.08843028,26.7588598,1.864852447,68.28381789,6.917665371,5.947392775,6.176659621,3.945915262,4.22815414,-0.200421871,30.21393186,6.20343256,90.35417594,17.76737222,5.947785447,7.607057158,7.104283794,6.102616325,-0.34106863,38.86029536,16.11220141,89.55735412,36.31112402,168.7267385,10.19252243,9.533744648,17.58560789,13.19597731,-0.318575825,5142.26931,126.714466,46.25383572,1.208737969,1.219251037,1.238236904,1.275215507,25,89.55735412,1.192619361,2.351980062,1.138527876,2.52574271,1.224843842,2.511259144,1.187312917,2.178109381,1.259388308,4.855223888,1.162821589,7.14169169,1.282481301,4.540057324,1.282964294,4.534014793,77.84526681
26-11-2018,2,178.8923705,167.6767432,0.468154249,1.120291311,2.192469885,20.5050487,7.021938296,0.624097036,57.95030311,12.10313597,34.59030795,0,1.544348252,20.76785422,34.04385626,36.74953277,13.5473144,7.495741369,9.72147245,4.679438922,44.63990674,0.468154249,1.120291311,491.162232,104.4669768,45.75510477,288.8914154,14.8582683,80.11116684,50.00130771,-68.67444455,0.174520027,1.423486982,0.050379484,0.545501576,32.07160376,0.402988878,89.09028432,2.343612991,4.149841404,3.996588824,10.14292784,7.381488665,0.08830575,27.03418506,1.871975967,68.88146347,6.930111945,5.844335526,6.255251732,3.914500708,4.234274567,-0.200819608,30.34521858,6.224549741,90.33600635,17.80008036,5.873511897,7.485758816,7.032198052,6.013212413,-0.34026044,38.88428416,16.13850648,89.42005901,36.29416287,167.6767432,9.902530465,9.299336512,17.46752115,13.009626,-0.317364608,5127.587422,125.8767551,45.69387517,1.20884037,1.219167352,1.238331318,1.275529146,25,89.42005901,1.192629151,2.351420016,1.139475035,2.523984977,1.222983303,2.508552192,1.186861387,2.17378498,1.259494531,4.853645767,1.164180017,7.09087525,1.280191652,4.568985698,1.283087163,4.532480917,77.85202907
27-11-2018,2,174.831829,164.0649907,0.420925458,0.974997602,2.159341038,19.9373943,7.016528285,0.6338936,57.47822693,12.26902053,33.63794041,0,1.620101492,20.26531026,33.59059307,36.53251602,12.93989992,7.307446199,9.663077114,4.8888455,44.6601387,0.420925458,0.974997602,491.3933206,104.3935344,46.72057261,287.7109676,14.58568256,77.06740652,49.43358109,-68.87652384,0.170665775,1.433503139,0.067920979,0.107707693,32.09759108,0.402430587,88.88789136,2.310507337,4.111589824,3.971274651,10.1893953,7.391116579,0.088171516,27.00917987,1.88160674,70.31887452,6.926795951,5.734920661,6.31171838,3.951140954,4.253339293,-0.203146648,30.15893803,6.246798291,89.61574517,17.67010324,5.884675625,7.465940182,6.978840476,6.081793038,-0.341405611,38.82035421,16.16264453,88.89836558,36.12234813,164.0649907,9.861100971,9.180594991,17.53600179,13.47918453,-0.311659329,5086.727909,123.7735527,47.00542151,1.209099412,1.219524503,1.23893106,1.275808454,25,88.89836558,1.192425766,2.329271348,1.144361231,2.515255956,1.222295371,2.483878388,1.18548063,2.160741813,1.262841517,4.804573998,1.171227703,6.840176444,1.283081633,4.532549924,1.283437198,4.528118417,77.08941248
28-11-2018,2,181.3564659,168.993089,0.408586899,1.011758697,2.223062988,20.58541915,7.161163965,0.641489633,59.17324257,12.24990132,35.1659714,0,1.847730913,21.35854514,34.58638079,37.48113306,13.6755068,7.890746153,9.946923327,5.280324551,44.35455312,0.408586899,1.011758697,491.0615113,104.549461,44.77081562,286.8483792,14.59343562,81.87915314,49.99309856,-68.67307605,0.191338853,1.457838809,0.062168626,0.092609203,32.06363692,0.402936281,89.24012063,2.326885572,4.164652808,4.014879563,10.16899227,7.401951661,0.08742939,26.67459855,1.86373784,68.20191726,6.917563407,5.926217882,6.306385694,3.873966299,4.405679681,-0.202753429,30.12313299,6.360489847,90.48998638,17.63100231,5.855740177,7.314875024,6.988770731,5.957307567,-0.341744654,38.75158586,16.08812543,89.55883573,36.30905275,168.993089,10.27986666,9.628293942,17.66577993,13.30633828,-0.318061916,5148.5196,126.6668847,45.01428114,1.208558559,1.219152331,1.239121675,1.275320292,25,89.55883573,1.193035435,2.339857009,1.138574704,2.526604952,1.224178443,2.441816851,1.187560525,2.181051292,1.262030484,4.816349855,1.162811868,7.142058391,1.292944304,4.41361817,1.282776097,4.536366796,77.11479651
29-11-2018,2,181.6512914,169.3311098,0.436560523,1.015623512,2.278691178,21.03005099,6.786345842,0.644394381,59.44013895,11.9489319,35.23123538,0,1.760012257,21.39291469,34.47109626,37.49351093,13.65047995,7.769961293,10.0600437,5.284529388,44.56682867,0.436560523,1.015623512,491.1364428,104.5386024,44.34397288,287.0606175,14.58024248,82.44392282,50.145644,-68.60446834,0.191309389,1.447913587,0.072414192,0.030345467,31.94054509,0.402191309,89.29095083,2.340327739,4.186422528,4.030311568,10.19374234,7.405119577,0.087234887,26.6898668,1.863860264,68.19720795,6.924731312,6.024377554,6.458476204,3.933511996,4.488901579,-0.203050547,30.13191015,6.351258519,90.64511551,17.71443507,5.729448158,7.26072653,7.020020822,5.887221283,-0.340957105,38.76962226,16.09684637,89.68430862,36.36753102,169.3311098,10.31328704,9.612047918,17.80992869,13.38569912,-0.317822132,5147.732887,126.7876169,44.60380476,1.208939552,1.219387293,1.239236951,1.275305033,25,89.68430862,1.194442853,2.350437685,1.138500983,2.528784453,1.22444872,2.455698222,1.187976672,2.183354726,1.262482117,4.809783361,1.162541605,7.152270976,1.290968213,4.436801532,1.283024117,4.533267799,77.12690077
30-11-2018,2,178.6347924,167.1349439,0.4087479,1.020422932,2.348382648,20.75313562,6.558780791,0.636348304,58.51277194,11.75192014,34.44382167,0,1.725937435,20.87755058,33.83910495,36.81257679,13.23829613,7.574057625,10.11628942,5.400912053,44.82163282,0.4087479,1.020422932,492.0460364,104.5186091,46.03286041,287.428348,14.46788493,79.72813334,49.79728149,-68.74204305,0.192516929,1.441440973,0.075717143,0.136926242,32.27277267,0.403513528,89.51824288,2.330587576,4.158034715,4.034047385,10.23039508,7.38356299,0.087996773,26.80948494,1.86984264,68.9380397,6.929579389,5.893518377,6.522896691,3.977456279,4.544985124,-0.203396743,30.05984671,6.300856434,90.25327981,17.68965698,5.677987188,7.24337272,7.086160592,5.968528513,-0.34101725,38.64369103,16.12110043,89.29671391,36.28381595,167.1349439,10.09773557,9.398590063,17.79432296,13.4602706,-0.313932612,5133.549267,125.7721289,46.49395389,1.209419489,1.219905257,1.239386082,1.275412679,25,89.29671391,1.193995448,2.34149384,1.140517752,2.525523884,1.224078063,2.468751505,1.189159914,2.175387518,1.263265681,4.798444198,1.165393609,7.046182842,1.288212216,4.469665566,1.286852085,4.486117245,77.08843546
01-12-2018,2,180.1637073,168.5812043,0.473557324,1.055634056,2.500906523,21.0763275,6.392810382,0.634762265,57.98638968,11.48274856,34.52130552,0,1.897160026,20.75118651,34.02382577,36.73043902,13.34293268,7.605572529,10.00513868,5.144936482,45.18080908,0.473557324,1.055634056,492.1652903,104.6315115,44.52813205,287.851539,14.50955891,81.8651253,50.07300467,-68.63809201,0.191667963,1.412257178,0.107091791,0.351430472,33.14903153,0.403208084,90.52125644,2.325795225,4.184448931,4.061543416,10.21464497,7.368924506,0.087903892,26.94477386,1.850804097,68.79280092,6.898789003,5.838123976,6.403335642,3.963947716,4.480191122,-0.203234103,30.06368208,6.246530115,90.830053,17.64783968,5.807692284,7.23314391,7.037142932,5.953044899,-0.341493661,38.54412426,16.05723889,89.64889709,36.36835805,168.5812043,10.42063666,9.639984337,18.04282618,13.44086374,-0.316561208,5167.373284,126.3915381,44.92663857,1.209469795,1.220189929,1.239346385,1.274796724,25,89.64889709,1.193843035,2.338655006,1.139519107,2.531041749,1.225834058,2.481010022,1.191077769,2.188463151,1.263500828,4.79505449,1.163662037,7.11015249,1.288806653,4.462524111,1.287435169,4.479045394,77.04623118
02-12-2018,2,179.2668508,167.8768939,0.434979487,1.129542557,2.487351715,21.13911821,6.271131318,0.650569128,57.96686816,11.57530184,34.38746897,0,1.793499124,20.53785445,33.2900064,36.7425211,12.98214452,7.512564656,9.805223748,5.253010657,45.60765019,0.434979487,1.129542557,492.8775905,104.6400896,44.78042613,289.0533858,14.58965691,81.04281135,49.89839995,-68.72345756,0.191945485,1.416690006,0.09455612,0.284895946,32.37870483,0.401476568,89.88875328,2.304254171,4.171478838,4.037957639,10.23564377,7.368467901,0.088254768,26.92623837,1.858958127,69.08748956,6.911067601,5.804099007,6.374079512,3.927829922,4.438709018,-0.203812705,30.04987471,6.258976294,90.58436887,17.60217616,5.987681908,7.318938651,7.037777403,6.063898893,-0.34228811,38.59436079,16.0822616,89.44466367,36.34360946,167.8768939,10.2083382,9.486912254,17.92137256,13.47897854,-0.316475025,5157.356522,125.815443,45.10355305,1.210345149,1.220544815,1.239683867,1.275045156,25,89.44466367,1.193324761,2.326461265,1.140572067,2.528381118,1.225030597,2.470861142,1.189042506,2.183817597,1.264742361,4.77725724,1.165228402,7.052228238,1.289289564,4.456744128,1.284818083,4.511013032,77.0236637
03-12-2018,2,178.2689609,167.385649,0.491401978,1.21249683,2.393285195,21.7094271,6.338625921,0.722353806,58.72958965,10.98768402,34.33897601,0,1.660671526,20.26156308,32.89352733,36.86524963,12.73704443,7.275829458,9.603859565,5.4529231,47.93883071,0.491401978,1.21249683,492.3488022,104.5384768,46.29892667,288.1268338,14.57723193,79.61068892,49.81488296,-68.73010746,0.192669078,1.506405485,0.102369061,0.309999891,31.993682,0.402569472,89.61932301,2.285060639,4.14406085,4.028426299,10.25338155,7.373100539,0.08848776,27.00260234,1.870709665,69.4219291,6.930381298,5.665465187,6.351146333,3.872080779,4.38983934,-0.204343487,29.97563709,6.269914477,90.46206497,17.63741761,5.946509706,7.355076728,7.193967302,6.118956189,-0.341543562,38.58171816,16.11545286,89.39483168,36.34159113,167.385649,10.17829284,9.434083467,17.63915279,13.12666021,-0.316851728,5140.568672,125.8947061,46.60700922,1.211182475,1.221116662,1.240457773,1.276013494,25,89.39483168,1.194394849,2.311320144,1.141396529,2.525083836,1.225664369,2.471948765,1.188876254,2.179473066,1.269077934,4.716395419,1.166560352,7.003829761,1.290058651,4.44757861,1.285457496,4.503148507,76.23534262
04-12-2018,2,181.0476167,169.9146278,0.713846507,1.357091847,2.500183324,21.78235228,6.690040524,0.747379494,59.55967817,10.73062111,34.71281399,0,1.643056545,20.37623604,33.04304083,36.87256059,13.24547789,7.363268251,9.347692605,5.66734626,46.84101197,0.713846507,1.357091847,492.1567685,104.5120974,44.44726596,287.5312112,14.53545095,82.44260226,50.4076992,-68.49313813,0.192189509,1.563477671,0.050654473,0.319197373,32.19529107,0.40137337,90.13039415,2.310729575,4.189519493,4.056213861,10.24226687,7.352888126,0.087259295,27.34335754,1.864777343,69.24575586,6.928963026,5.703505131,6.396833494,3.901540076,4.479959204,-0.20414708,30.321663,6.298446215,91.37629096,17.78805098,5.915358684,7.297857233,7.000647107,5.949162201,-0.340251686,38.86328321,16.08228762,90.06346913,36.43133057,169.9146278,10.38174601,9.641498274,17.87920494,13.26205345,-0.319460394,5176.128662,126.891047,44.7890229,1.211573839,1.2211833,1.24053359,1.275305986,25,90.06346913,1.194737771,2.331143094,1.139514983,2.529392063,1.226983656,2.482514607,1.190088886,2.188939584,1.266185216,4.756782643,1.163790577,7.105357348,1.290272494,4.445038787,1.285577743,4.50167345,77.06639954
05-12-2018,2,182.814807,171.4214512,0.72690275,1.636809209,2.583884814,22.01564886,6.667533221,0.743008689,59.60417621,10.73148486,35.2520708,0,1.667838563,20.37358044,32.4694844,36.0167463,13.59272671,7.511953351,9.253027799,5.665831019,46.82214657,0.72690275,1.636809209,492.5443949,104.6339172,43.70793246,287.2982971,14.46413008,83.702476,50.4209982,-68.47533462,0.192155314,1.618106306,0.054302034,0.378055751,32.00213628,0.401015465,90.01024376,2.290834548,4.191880802,4.053269239,10.21420648,7.385233349,0.087839587,27.16970441,1.856046426,68.82066937,6.922395298,5.778264562,6.444443084,4.02739178,4.556731623,-0.204434542,30.28347124,6.229898382,91.52579833,17.63943113,5.779910843,7.209732864,6.992780002,5.847850166,-0.341142163,38.76175373,16.05455117,90.110558,36.48698079,171.4214512,10.50642625,9.792919478,18.11763667,13.35464853,-0.321231895,5192.341426,127.4113544,44.13487768,1.212129116,1.22156024,1.240251303,1.275076389,25,90.110558,1.195695375,2.317851257,1.138758057,2.534335023,1.227395337,2.485383161,1.191037472,2.195749432,1.27001738,4.703465315,1.162424219,7.156717294,1.290410866,4.443397332,1.285802084,4.498924803,76.31317328
